ASVID,Domain,Supergroup,Division,Phylum,Subphylum,Superclass,Class,Infraclass,Superorder,Order,Family,Genus,Species
d7c6c2ef15001fefa42195121575feb2,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
594f974532fcf58f69d2346d47f40600,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora,Ciliophora,Oligohymenophorea,Oligohymenophorea,Oligohymenophorea,Apostomatia,Pseudocolliniidae,,
52e4f6dedbdd8e54875ba4ede7a9cea6,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora,Ciliophora,Spirotrichea,Spirotrichea,Spirotrichea,Choreotrichida-Tintinnina,,,
9b1047b0fff2cb6f69df87b12d705aa7,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-6,Dino-Group-I-Clade-6_X,Dino-Group-I-Clade-6_X_sp.
6d1f387eaa1cf103c74f1af4826c9df9,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-6,Dino-Group-I-Clade-6_X,Dino-Group-I-Clade-6_X_sp.
e9915c517fc360cc19f777218056de01,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-V,Dino-Group-V_X,Dino-Group-V_XX,Dino-Group-V_XX_sp.
bb8da87d887aabb5308e242825ec9ad4,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp.
f3e592ebf5ddb23357209f53a0ed2343,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.
ec36b56d213cf7ed3d627b7c88640832,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-20,Dino-Group-II-Clade-20_X,Dino-Group-II-Clade-20_X_sp.
24e6d514c53b40484022df86171c75e7,Eukaryota,TSAR,Stramenopiles,Bigyra,Bigyra,Bigyra,Sagenista,Sagenista,Sagenista,Sagenista_X,MAST-4,MAST-4D,MAST-4D_sp.
93c14c74dbb6a858ea9ab8e99ae4418d,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,,,
7360048f149327ae34acadd2ebc21496,Eukaryota,TSAR,Telonemia,Telonemia_X,Telonemia_X,Telonemia_X,Telonemia_XX,Telonemia_XX,Telonemia_XX,Telonemia_XXX,Telonemia-Group-2,Telonemia-Group-2_X,Telonemia-Group-2_X_sp.
8570c90733fa847851be468389af9972,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-12,Dino-Group-II-Clade-12_X,Dino-Group-II-Clade-12_X_sp.
09928eb40965d61def69d94c53da23c4,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
0f6cd549154c7b6906512d09c5eeb523,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
81a2a2cbe37ce013dfe46dc5659766f4,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,Dino-Group-II-Clade-5_X_sp.
3e7ca492df3d20620d4358c3e18743b3,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
5f3273e2a40b4dcb24ec6a467db49d41,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,RAD-A,RAD-A,RAD-A,RAD-A_X,RAD-A_Xg,RAD-A_Xg_X,RAD-A_Xg_X_sp.
44609675a6e118e55054d895841c2f79,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Haptophyta_X,Haptophyta_X,Prymnesiophyceae,Prymnesiophyceae,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.
48ed40a4319303fe4d726ad8f5462d90,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista,Gyrista,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,,,,
f6f7106487b33be13a08477554e5f1e7,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
150f4a43c23a7812961f0def5fb6d4cc,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.
558cf229a24809f680e0e8644ea079e2,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Haptophyta_X,Haptophyta_X,Prymnesiophyceae,Prymnesiophyceae,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,Haptolina,Haptolina_sp.
d5289b8a0373829c2f3f56212abdb3dd,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Haptophyta_X,Haptophyta_X,Prymnesiophyceae,Prymnesiophyceae,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.
cbca0bbdcc8ed0a33d127f400a85a4b0,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora,Ciliophora,Spirotrichea,Spirotrichea,Spirotrichea,Choreotrichida-Tintinnina,Ptychocylididae,Ptychocylis,
19dd56a4ae1bd76d37350b27869af910,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.
a9a037a2db1a4b281be4b9b4bcaa2d4a,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum_sp.
764641f93dbf26977a52fdd59faff4c3,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-2,Dino-Group-I-Clade-2_X,Dino-Group-I-Clade-2_X_sp.
92db399dde371da9780ab72d9c8a6c19,Eukaryota,TSAR,Stramenopiles,Bigyra,Bigyra,Bigyra,Opalozoa,Opalozoa,Opalozoa,Nanomonadea,MAST-3,MAST-3D,MAST-3D_sp.
83a28dbdb317994d0e03abed261fc659,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
18b1de64db2d036012dfc6feb1247e35,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,,,
b778f81c1ef09fdb60f2a5a6fce24811,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp.
67552b95b1a22ff79aace5c4b1544613,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-16,Dino-Group-II-Clade-16_X,Dino-Group-II-Clade-16_X_sp.
79329d5643dde0749a82d370b528461f,Eukaryota,Opisthokonta,Animalia,Cnidaria,Hydrozoa,Hydroidolina,Siphonophorae,Calycophorae,,,,,
09bbc8a3fb08d3cd3652118b9da128cf,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-9,Dino-Group-II-Clade-9_X,Dino-Group-II-Clade-9_X_sp.
42f79a7e3620979b342b1923f4f694cf,Eukaryota,Opisthokonta,Choanoflagellata,Choanoflagellatea,Choanoflagellatea,Choanoflagellatea,Acanthoecida,Acanthoecida,Acanthoecida,Stephanoecidae_Group_H,,,
7245ab072696df36152a71c1f9b01736,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-16,Dino-Group-II-Clade-16_X,Dino-Group-II-Clade-16_X_sp.
4db205f42e9e2f22f1ecaeece026c6e1,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-12,Dino-Group-II-Clade-12_X,Dino-Group-II-Clade-12_X_sp.
96ba801120352a00d866b4cf0ebfa969,Eukaryota,TSAR,Stramenopiles,Bigyra,Bigyra,Bigyra,Sagenista,Sagenista,Sagenista,Sagenista_X,MAST-8,MAST-8D,MAST-8D_sp.
8336d72c59bdf38cfe7a22bfa70ae092,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-3,Dino-Group-I-Clade-3_X,Dino-Group-I-Clade-3_X_sp.
2e20f835fa148ecbffe469c91fbfbf06,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-2,Dino-Group-I-Clade-2_X,Dino-Group-I-Clade-2_X_sp.
075f321f08cf0cba8efda9ee2e50742e,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista,Gyrista,MOCH-4,MOCH-4,MOCH-4,MOCH-4_X,MOCH-4_XX,MOCH-4_XXX,MOCH-4_XXX_sp.
c725245877cd79868b3f4d698148b5a2,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,RAD-B,RAD-B,RAD-B,RAD-B_X,RAD-B_X_Group-Ib,RAD-B_X_Group-Ib_X,RAD-B_X_Group-Ib_X_sp.
5a152eb86a638d76aad6b3513f329346,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,Polycystinea,Polycystinea,Polycystinea,Nassellaria,Eucyrtidiidae,Eucyrtidium,Eucyrtidium_hexastichum
d4ba2f01bc228c818cb9c273ce105b77,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,Gymnodiniales,Warnowiaceae,Warnowia,Warnowia_sp.
c4e5d94b7c9e283262888c43258ee98b,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora,Ciliophora,CONThreeP,CONThreeP,CONThreeP,CONThreeP_X,Discotrichidae,NASSO_1,NASSO_1_sp.
3e5978ea8551067fa4762e1be2bd7fb2,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Haptophyta_X,Haptophyta_X,Prymnesiophyceae,Prymnesiophyceae,Prymnesiophyceae,Prymnesiales,Prymnesiophyceae_Clade_B4,Prymnesiophyceae_Clade_B4_X,Prymnesiophyceae_Clade_B4_X_sp.
aabd5146cd5375670a5a71ce03d9d0ab,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-2,Dino-Group-I-Clade-2_X,Dino-Group-I-Clade-2_X_sp.
1c6c1cfcff780876c4ccd2981b125ab5,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
4ebb268c7da7d24317a4caa24a530766,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyta_X,Chlorophyta_X,Mamiellophyceae,Mamiellophyceae,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,Crustomastigaceae-AB,Crustomastigaceae-AB_sp.
6243b9619e604f9f2279df642a90f693,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
e9cd137cdd50804e8e68c76fd2f72371,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
32926fc057725ac4f717549aa400546f,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.
79f0f1946f570737b1981aa7021d1f75,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Dino-Group-I-Clade-4_X,Dino-Group-I-Clade-4_X_sp.
bd6f0387af0024b18df81669d0ed0ecc,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,,,
cc8e05445951beaa98e8c33c1d35bef7,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Haptophyta_X,Haptophyta_X,Haptophyta_Clade_HAP4,Haptophyta_Clade_HAP4,Haptophyta_Clade_HAP4,Haptophyta_Clade_HAP4_X,Haptophyta_Clade_HAP4_XX,Haptophyta_Clade_HAP4_XXX,Haptophyta_Clade_HAP4_XXX_sp.
075ab8352ff194a2708c4122635e5ab9,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora,Ciliophora,Spirotrichea,Spirotrichea,Spirotrichea,Choreotrichida,Choreotrichida_X,Choreotrichida_XX,Choreotrichida_XX_sp.
c2bba6bde9403990252e9e2b533db569,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,Acantharea,Acantharea,Acantharea,Acantharea_2,Acantharea_2b,Acantharea_2b_X,Acantharea_2b_X_sp.
4e935a68966cfa8727490ce280faae6b,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista,Gyrista,Dictyochophyceae,Dictyochophyceae,Dictyochophyceae,Dictyochophyceae_X,Pedinellales,Pedinellales_X,Pedinellales_X_sp.
b067028701dc4367d07c0ef1169ac7cc,Eukaryota,TSAR,Telonemia,Telonemia_X,Telonemia_X,Telonemia_X,Telonemia_XX,Telonemia_XX,Telonemia_XX,Telonemia_XXX,Telonemia-Group-2,Telonemia-Group-2_X,Telonemia-Group-2_X_sp.
22e02e9ad453cf0562710147f5b2670c,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora,Ciliophora,CONThreeP,CONThreeP,CONThreeP,CONThreeP_X,Discotrichidae,NASSO_1,NASSO_1_sp.
b133f61cae8249966c90c02cdb8c7bdb,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-8,Dino-Group-I-Clade-8_X,Dino-Group-I-Clade-8_X_sp.
86c83de309da3e8a479ca4ed6d9a4418,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
370c81edc6876fcafba3a8d511ba1969,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
866fe625026c14ed56549ae33320fb91,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-20,Dino-Group-II-Clade-20_X,Dino-Group-II-Clade-20_X_sp.
a20dc751e510d977dc5152dc47bfc271,Eukaryota,Archaeplastida,Picozoa,Picozoa_X,Picozoa_X,Picozoa_X,Picozoa_XX,Picozoa_XX,Picozoa_XX,Picozoa_XXX,Picozoa_XXXX,Picozoa_XXXXX,Picozoa_XXXXX_sp.
ae026df400d2090b9f185cbfce0f8d7f,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-2,Dino-Group-I-Clade-2_X,Dino-Group-I-Clade-2_X_sp.
d387ac512237ca7306bb20c017369d49,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.
251445e850910bf2b3faa4afdfb2fdb9,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista,Gyrista,Chrysophyceae,Chrysophyceae,Chrysophyceae,Chrysophyceae_Clade-EC2I,Chrysophyceae_Clade-EC2I_X,Chrysophyceae_Clade-EC2I_XX,Chrysophyceae_Clade-EC2I_XX_sp.
b88858c15325eb066691928acf9b36d4,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista,Gyrista,Chrysophyceae,Chrysophyceae,Chrysophyceae,Chrysophyceae_Clade-EC2H,Chrysophyceae_Clade-EC2H_X,Chrysophyceae_Clade-EC2H_XX,Chrysophyceae_Clade-EC2H_XX_sp.
a2db60535dd73bb5099fd8c729572a23,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
b87956cf7931926e67f0bddcc9020399,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,Dino-Group-II-Clade-6_X_sp.
d9ede8a68cc28efc419589f47e5bebe8,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora,Ciliophora,Oligohymenophorea,Oligohymenophorea,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.
a3da056a7c0cc1a16c971c1b491a5162,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp.
c63848657be514db17c98c16d5eab1b7,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-4,Dino-Group-II-Clade-4_X,Dino-Group-II-Clade-4_X_sp.
7415e0ef7f1f339d77e2a20844c3e25b,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp.
724b1b11a10ab3e4c448455ad21ecdfe,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Haptophyta_X,Haptophyta_X,Prymnesiophyceae,Prymnesiophyceae,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_leadbeateri
804b38d5d70c3b1ad8bf06bbfd2b06e5,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
0539843d9e17db6a348de209fd446528,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
53ca10f756f39c569b966a2d26d697bc,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
930f189d6f2da365052fef5774697fa3,Eukaryota,,,,,,,,,,,,
9a35bf6ff15cafade1755725943514b3,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Dino-Group-I-Clade-4_X,Dino-Group-I-Clade-4_X_sp.
2c86afbb1022849e52385283f65e1f1f,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,Dino-Group-II-Clade-5_X_sp.
f193c2c492e64a58edff58b89017fe9f,Eukaryota,TSAR,Alveolata,Apicomplexa,Apicomplexa,Apicomplexa,Gregarinomorphea,Gregarinomorphea,Gregarinomorphea,Eugregarinorida,Lecudinidae,Lecudina,Lecudina_phyllochaetopteri
28e4324e97ebb64e2298365885968d5b,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,Acantharea,Acantharea,Acantharea,Acantharea_2,Acantharea_2b,Acantharea_2b_X,Acantharea_2b_X_sp.
d0668be8ba2beaaaa506dd23e25ca21a,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-IV,Dino-Group-IV-Syndinium-Group,Syndinium,
f01663c91147ff1c0898acd3f4b36083,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
d9e10a3e28aa51ee327386e4377fc967,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
46b383983bd0e051ec2511bd5d3c1c6b,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyta_X,Chlorophyta_X,Pyramimonadophyceae,Pyramimonadophyceae,Pyramimonadophyceae,Pyramimonadales,Pterospermaceae,Pterosperma,
53ede89155ef63e03c9d315c54197e5c,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.
45f27e681cf19f15509d717efeb287b4,Eukaryota,TSAR,Rhizaria,Radiolaria,Radiolaria,Radiolaria,Polycystinea,Polycystinea,Polycystinea,Nassellaria,Lophophaenidae,Lophophaenidae_X,Lophophaenidae_X_sp.
4684d3c443f30f8752b383c74e6c841b,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
4ca8ce97a1755aeb2a12041ed1eb2072,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.
9396f9695734869bb8cd5bb83877c8d4,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,Dino-Group-II-Clade-6_X_sp.
a0ad23f18f8253b4a3613acc4a15e1d5,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
e7b4b048276a502ea59279364ca4925b,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.
94c91b35fe2559f5dfd6f57d03a4e353,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista,Gyrista,Gyrista_X,Gyrista_X,Gyrista_X,Gyrista_XX,MAST-1,MAST-1C,MAST-1C_sp.
cc055234674272de3bf46fa27600495d,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.
a21aa078bcac05e2aa65b106723d730c,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyceae,Dinophyceae,Dinophyceae,,,,
933ef0816332501832cfd03d59440eb6,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Dinophyta_X,Dinophyta_X,Dinophyta_X,Dinophyta_XX,Dinophyta_XXX,Dinophyta_XXXX,Dinophyta_XXXX_sp.
cc840a34ce101a2531ed9b5369b07e2e,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
feb3b4c9dfb70cf2fbb80195c2bee327,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.
2cbd54ee145cc255cbc0a76fb0cc9678,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora,Ciliophora,Spirotrichea,Spirotrichea,Spirotrichea,Oligotrichida,Tontoniidae,Tontoniidae_X,Tontoniidae_X_sp.
921ac5f67f516ebb3cbb7bba66392489,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinoflagellata,Dinoflagellata,Syndiniales,Syndiniales,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
