OTUID,Domain,Phylum,Class,Order,Family,Genus,Species
98c19bdd4a0517f5de7c6ef2a7bc9cb9,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
079a7f3c47a450326ee5b68c56c9715b,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,OM43_clade,
9510d8ffcfd1fd0e5ba3b2b3106c9607,Bacteria,PAUC34f,PAUC34f,PAUC34f,PAUC34f,PAUC34f,marine_metagenome
9e50cbd909fe365349e23fb82e715172,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,MB11C04_marine_group,uncultured_marine
c51a35eef17995099e6bb18598fe8e8c,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,
7e6964e3ae94a950cb1e457d5ac2c270,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,uncultured_bacterium
87600967b23b343cce80942f3117122b,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,OCS116_clade,OCS116_clade,
b9425f6aca96d18834ee9f60e34f8be7,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,uncultured_Flavobacteriia
6ea3efdfdef22689e1a7a0385137bcc2,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,uncultured_bacterium
edf2e0da1403b4d713d50a39474d5edc,Bacteria,NB1-j,NB1-j,NB1-j,NB1-j,NB1-j,uncultured_marine
abfe9b366016735ab0e3bc216678d767,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,
b2846b4d419a17fe2281e95a56d37453,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ascidiaceihabitans,
87bce32a216bf6029a75ca472a5dacff,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
3f4a5df35cfdc35372ddd6dfeb4c0d1e,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
fc180e82143248803a67a81c8a325002,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
105519f5d7b876e6d443c015905402a9,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3,uncultured_marine
eae785028092cf84df798e9cdb7526df,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,uncultured_bacterium
23ac4abd50f64ae76f519b0eee6bc0e1,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
78e58c5133c264c916e244877a61a54a,Bacteria,Verrucomicrobiota,Lentisphaeria,P.palmC41,P.palmC41,P.palmC41,uncultured_Lentisphaerae
7600dd19126fde36d9c07cf66819081c,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,marine_metagenome
0583fac03da818883e27c8d70699f11f,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,
d87b4f471706bb925675a484463c65d5,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,,
6c6d9fe9f3d511b041c4fd9ec4dc0b84,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ia,
ff5e9c017e23642dbd257a54e22b7478,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ascidiaceihabitans,
4c9149d3bc48595f52c183df663c8868,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
69a9d91bfdfbe2c78739ae645cb9d3d0,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,S25-593,S25-593,marine_metagenome
79c04dba5772a71522bf8885ccdf7e65,Archaea,Thermoplasmatota,Thermoplasmata,Marine_Group_II,Marine_Group_II,Marine_Group_II,uncultured_marine
98aaf569baf75ba62423b6a848e7e1bb,Bacteria,Proteobacteria,Gammaproteobacteria,pItb-vmat-80,pItb-vmat-80,pItb-vmat-80,uncultured_bacterium
3abe56ec715b04d1bb83b046affab9bc,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,uncultured_delta
d14d9168eaf3d356be1c26284925abf5,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86_clade,SAR86_clade,uncultured_bacterium
a0c0df55241610c5280e5a94e0cbdd54,Bacteria,,,,,,
e2d2f3aed9cdfb1194e437c46375bfd9,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
2e048559706be75af86eba0a1edc54b0,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC_AAA011-D5,SCGC_AAA011-D5,
7be817046c912b175369029e6d6aa383,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,uncultured,uncultured_Alphaproteobacteria
dd7023451700ddaac698ab5cf3efeb29,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,Pseudohongiella,uncultured_gamma
a5125a2dab93456cfbb453d43861a033,Bacteria,Proteobacteria,Gammaproteobacteria,UBA10353_marine_group,UBA10353_marine_group,UBA10353_marine_group,
997d1ae5cf346a75df2c30363e87d1b7,Bacteria,PAUC34f,PAUC34f,PAUC34f,PAUC34f,PAUC34f,uncultured_marine
08b0449b421e17dd7b8459774b5e7e28,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,OCS116_clade,OCS116_clade,uncultured_bacterium
b1180180f5514d0eb00f84d505a7bb58,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ascidiaceihabitans,
2b3ca7024eea0bd2beeba04836575e29,Bacteria,Proteobacteria,Gammaproteobacteria,HgCo23,HgCo23,HgCo23,
4ec0334d6b9bf733f1cf8542391c7a96,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Arctic97B-4_marine_group,Arctic97B-4_marine_group,Arctic97B-4_marine_group,
98292dcbbe474434a08c5d7afed09d1a,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Thioglobaceae,SUP05_cluster,
d58e77d7b2175bfd1f7aa85b05af7cb4,Bacteria,Proteobacteria,Gammaproteobacteria,Thiohalorhabdales,Thiohalorhabdaceae,uncultured,
6f2353bc35a1ebb53bc6579e39eb5be2,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,FS140-16B-02_marine_group,uncultured_organism
f89c58c14a09e3f4f55beb415d3f0ed1,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,uncultured_bacterium
08d2ee1612c4d9fa85d7cf521ac3c4ed,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,uncultured_delta
0662f6c132cc3943003ab2dc94b58b16,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
3468430277ce2317dec6f413dcfaa03e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
c3c5a196e5491edbb48431e3c4a4cbb5,Archaea,Thermoplasmatota,Thermoplasmata,Marine_Group_II,Marine_Group_II,Marine_Group_II,
52cc9aa9d5b641bd32d4bf5f0994182f,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,uncultured_Acidobacteriaceae
1f59fc179ceb255b6dcdce1dbb6537e7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,uncultured,uncultured_Alphaproteobacteria
206da17e91d1a70cb89863226f4fe2ab,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
0e78368a7440d63a340eef5b23e6c065,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_Candidatus
81c26f88a3eb2e007c5c2900f05620bd,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_Candidatus
31fcb1c14973d7575390db7c84e0e3e1,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,uncultured,
c0e93aa6d59fa3e2bed31b446db0f3c9,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
a0fde4eeda0293e104d28cb837ca38e9,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
93f7d49d27620750d03d49cdf152c61b,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86_clade,SAR86_clade,
3a970425d829f1e94081eca2a999bb26,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,PB19,PB19,uncultured_marine
e58a32d5f076c877ae1fbb4fc1b0f040,Archaea,Thermoplasmatota,Thermoplasmata,Marine_Group_II,Marine_Group_II,Marine_Group_II,metagenome
9de2e2ce41df6b15bc0d4fc56daa0fbb,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Yoonia-Loktanella,Loktanella_sp.
623174e3fec37cb1a24594f749947a41,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
d7ac12dc7f4aecaf4211ba462e58129c,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,uncultured_Flavobacteriia
f666285b59ec417ce69cb9253db90f6c,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,uncultured_Flavobacteriia
7f3fb089c6e2d4c9914e363de90b8a6c,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,LS-NOB,
57ec66ada54cb8ea5c8304416f9df8fa,Bacteria,Proteobacteria,Gammaproteobacteria,pItb-vmat-80,pItb-vmat-80,pItb-vmat-80,uncultured_bacterium
8448abd2ddc33422f393e48825362747,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,uncultured_delta
edaf466e371b529ccc5a03704f0cd8e2,Bacteria,PAUC34f,PAUC34f,PAUC34f,PAUC34f,PAUC34f,uncultured_marine
c99b9cdbdab5a16d52ec0b3182f2680e,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,uncultured_bacterium
2a196202b6971ee636a39279bef821ec,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,uncultured_bacterium
5a6801f55e9a78207d5079c194670e1a,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_Deferribacteres
7d8b10aa25ac0bbc6565f948a805a1bd,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
511c04b90bfcdc16d369e667ac02b0e1,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
78fbdf3c202a2ee7d7aea7e96c998bf5,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
def7b9e6f030a77b82a8a002867e3f95,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,
f8c8a1a85ddaf82860c0a39eca7bc143,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS7_marine_group,NS7_marine_group,uncultured_Flavobacterium
d3f05e3c262ecef39d5a32bf982497db,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,uncultured,uncultured,uncultured_deep-sea
c907f81b62c5c7396ba41878ec7f11ba,Bacteria,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,uncultured,uncultured_Rhodospirillales
4446ca0d3bc2875d72aac9ca89bb18c9,Archaea,Thermoplasmatota,Thermoplasmata,Marine_Group_II,Marine_Group_II,Marine_Group_II,uncultured_marine
186412196d35270b2aabf1494bfc8294,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
0cd72d56e67c52503daac03ef8952335,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Colwellia,
864bf24b2f4b5a55edb9cdb99b219494,Bacteria,,,,,,
d4bb80e4f5dc5b61d0aa7f38a7d860fe,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
e99d5a38f3dd4d6ba5e71063af28e0cc,Bacteria,Proteobacteria,Gammaproteobacteria,Ectothiorhodospirales,Ectothiorhodospiraceae,uncultured,uncultured_marine
013305f6399f77dd1341ad66bec8a1c0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,
238b0accea846c4da5d64766885d6e70,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,
75d7f4932b8086e6759522ad1ffc751d,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_Candidatus
71ed2766f10128564d94859a65949ca5,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,
1dbe5f8b7f110a555a1cbb468eff0c99,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Thioglobaceae,SUP05_cluster,uncultured_marine
0a8c34e78611e36bf018688c8208fdb0,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiales,Rickettsiales,uncultured_bacterium
282435905aba108d76ed3cc06779c3d7,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),hydrothermal_vent
088c0022dcbd14b7b193fc061aa4f63a,Bacteria,Proteobacteria,Gammaproteobacteria,EPR3968-O8a-Bc78,EPR3968-O8a-Bc78,EPR3968-O8a-Bc78,uncultured_bacterium
27089cc3a3d7e435f3bf1ef028c4a212,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,marine_metagenome
fcd139605765dbdc9dcf9e9fd2e90263,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
0f81991ac95f4a94f12a0c9119905430,Bacteria,Dadabacteria,Dadabacteriia,Dadabacteriales,Dadabacteriales,Dadabacteriales,marine_metagenome
7d70030e7f649f61f832c628d580d25f,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales,Woesearchaeales,marine_metagenome
05c1d1af89fcd7e81985fb56cfb5f06e,Bacteria,Planctomycetota,Pla4_lineage,Pla4_lineage,Pla4_lineage,Pla4_lineage,uncultured_bacterium
5b7d14081552a95431ede9100310ad12,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
89bdb57c063389f71280ef6c7e29a80b,Bacteria,PAUC34f,PAUC34f,PAUC34f,PAUC34f,PAUC34f,uncultured_bacterium
05678dbfc5ddf9cb8aa325ad8681a2ec,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,uncultured_marine
b89c0d1e2543b318140a6cb2652bf9c1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,
1ddbf752349924cc28879cb7f3260cc3,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,uncultured_bacterium
7556924bb4aac36ed029082d07821674,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,uncultured_Flavobacteriia
3f5c00eb7e84f3da897f24b70cf56d90,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),metagenome
9977336aa252ad6f7fec15690116e051,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_Fibrobacteres/Acidobacteria
864704adeb260b695f8cc61eb8aaeeb9,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina,
9026c9cf70a9e38ab67ec0ede5a1cc75,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ia,
c7e07a73a8708cee611ebb5d381817c5,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group,marine_metagenome
e392f998dc7aba0bea46f2ecb1149417,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,
3811f7064a4f8cc81ac886d596aba548,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Roseibacillus,uncultured_bacterium
b44ac183982135747dd44e2166191123,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,PB19,PB19,uncultured_delta
d587990bae7187d33ccfd905a19d3b93,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group,uncultured_bacterium
d3943cdb448d11facb91afe1b8311781,Bacteria,Proteobacteria,Gammaproteobacteria,HOC36,HOC36,HOC36,uncultured_bacterium
7aa69e82df6183bab4b3dbf888d0ab3d,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,uncultured_Owenweeksia
e18014f3317381e85b4d94386b23e67a,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,S25-593,S25-593,uncultured_Rickettsiales
231c25b7419e21881ba7d303125832e6,Bacteria,Proteobacteria,Alphaproteobacteria,AT-s3-44,AT-s3-44,AT-s3-44,uncultured_Rhodospirillales
bae8de5c0e9c51f78ff1530beeff1403,Bacteria,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade,SAR202_clade,uncultured_gamma
eec3a50274861d24162d99574d12552d,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,uncultured_delta
04b25db999497fcc4b0ee13b9a3b54bd,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,uncultured,uncultured,uncultured_bacterium
1e0719f4c95b13504f0842a05979e6ca,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,uncultured_bacterium
7a73fdad5528f04c34ffdbc63ce66cc9,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,
e06db3b09f8ef7b8338c49c80fc2cdb4,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,uncultured_marine
634002a9a6d81bdd3dfe2b70cc04d979,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales,Woesearchaeales,marine_metagenome
0b28a02438f2c030c3cbfda9eb0f0fe1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,uncultured_marine
a4d191ef4aecdc79f83881c90a1eb398,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,
e8a9a2e0aced8ed432d7e87a9a4b721f,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_marine
cc9c7f099d96f54dfdcc815204b9f2f5,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
5ff185a6e3b17c3c4c155264fa300b98,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
063ef55ab8f87a84e6e7387e3e37fb43,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,Magnetospira,uncultured_nuHF1
c8e2283b73b00978d9d0550fd6945dac,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,Clade_II,
b5375630aee71749f781d42cc8d80c89,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),
00e678db27e3b6bfcf42707cecc0e0ea,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_Candidatus
88ebee3d2d5d4cf9b8907ac7e87fc1b3,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Rubritalea,uncultured_bacterium
b17dbe82280c34f1a5d4ab73e4052c33,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae,
58ec7eed303ca0f686f3252f52549c64,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina,
e721e64500348b7a46dcde553e023e59,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopelagicus,
e3cfcb9d2f036cb0b2ce3293d1d8aa8e,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,uncultured_Flavobacteriia
f55eaac0ceccc6b74e600b65191451c6,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina,
3fea0571a6fcae5b25fbe37c66b10c5d,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,,,
372b1677a0137bbbb954ab20eba7ddc4,Bacteria,Gemmatimonadota,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group,uncultured_deep-sea
5194fde9c257ab610f2f70df732f3dc7,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
f442c4c322faf3604f6ca431b2fc822b,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,uncultured_Sphingomonadales
173c09c03da033df971c9e82a6898e37,Bacteria,NB1-j,NB1-j,NB1-j,NB1-j,NB1-j,
74fb317f2945b2466948613aa721a0fc,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,uncultured_marine
457eb286ca284c7aac48cca930bafc3a,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
62c06e2140a091d0406d1cc19638a8ce,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
1e9d94ce85e21a93bd605f0e6e747d09,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia,
af437fd8589463173ca560c4ab296977,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
5b869c2859eb5fdd9082e098edbf421b,Bacteria,Proteobacteria,Alphaproteobacteria,AT-s3-44,AT-s3-44,AT-s3-44,uncultured_organism
e3fe1ba602f9cbee04489865029d4d7c,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group,hydrothermal_vent
b8f854f09868d135159fc3f31a5573c3,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,uncultured,uncultured_bacterium
9a903d2a9679cef279c1943477b6fc9a,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),
096dc2d3a7297f73d8dab87b906bc3db,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
dd6301061aa275a97fab6eaf9c2dfb00,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,uncultured,
1e539b499b941e69897736bb7ca40d66,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
f2a4771eb711b1264c92e7c752ff2bdc,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,Pseudohongiella,uncultured_marine
7b9d99bcee17d9c36424223033ff6068,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,FS140-16B-02_marine_group,uncultured_bacterium
4325e614eb6272701f2fb2881fc89af4,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,,,
38823b172538d43ff55748eeebf3ddad,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),uncultured_bacterium
